time,event,plane_id,plane_cat,passenger_id,queue_len,scanner,door,gate,info
106.0,snapshot,,,,52,1,1,1,air=1 pad=0
107.0,snapshot,,,,42,1,1,1,air=1 pad=0
108.0,snapshot,,,,32,1,1,1,air=1 pad=1
109.0,snapshot,,,,26,1,1,1,air=1 pad=1
110.0,snapshot,,,,14,1,1,1,air=1 pad=1
111.0,snapshot,,,,3,1,1,1,air=1 pad=1
112.0,snapshot,,,,0,1,1,1,air=1 pad=1
113.0,snapshot,,,,0,1,1,1,air=1 pad=1
114.0,snapshot,,,,0,1,1,1,air=1 pad=1
115.0,snapshot,,,,24,1,1,1,air=0 pad=0
116.0,snapshot,,,,16,1,1,1,air=0 pad=0
117.0,snapshot,,,,5,1,1,1,air=0 pad=0
118.0,snapshot,,,,0,1,1,1,air=0 pad=1
119.0,snapshot,,,,0,1,1,1,air=1 pad=1
120.0,snapshot,,,,0,1,1,1,air=1 pad=1
121.0,snapshot,,,,0,1,1,1,air=1 pad=1
122.0,snapshot,,,,0,1,1,1,air=1 pad=1
123.0,snapshot,,,,0,1,1,1,air=1 pad=1
124.0,snapshot,,,,0,1,1,1,air=1 pad=1
125.0,snapshot,,,,26,1,1,1,air=0 pad=0
126.0,snapshot,,,,22,1,1,1,air=0 pad=0
127.0,snapshot,,,,20,1,1,1,air=0 pad=0
128.0,snapshot,,,,14,1,1,1,air=0 pad=0
129.0,snapshot,,,,1,1,1,1,air=0 pad=1
130.0,snapshot,,,,0,1,1,1,air=0 pad=1
131.0,snapshot,,,,0,1,1,1,air=0 pad=1
132.0,snapshot,,,,0,1,1,1,air=0 pad=1
133.0,snapshot,,,,0,1,1,1,air=0 pad=1
134.0,snapshot,,,,0,1,1,1,air=0 pad=1
135.0,snapshot,,,,0,1,1,1,air=0 pad=1
136.0,snapshot,,,,51,1,1,1,air=0 pad=0
137.0,snapshot,,,,49,1,1,1,air=0 pad=0
138.0,snapshot,,,,41,1,1,1,air=0 pad=0
139.0,snapshot,,,,33,1,1,1,air=0 pad=0
140.0,snapshot,,,,31,1,1,1,air=0 pad=1
141.0,snapshot,,,,18,1,1,1,air=1 pad=1
142.0,snapshot,,,,8,1,1,1,air=1 pad=1
143.0,snapshot,,,,0,1,1,1,air=1 pad=1
144.0,snapshot,,,,0,1,1,1,air=1 pad=1
145.0,snapshot,,,,0,1,1,1,air=2 pad=1
146.0,snapshot,,,,0,1,1,1,air=2 pad=1
147.0,snapshot,,,,47,1,1,1,air=1 pad=0
148.0,snapshot,,,,42,1,0,0,air=1 pad=0
149.0,snapshot,,,,42,1,0,0,air=1 pad=0
150.0,snapshot,,,,42,1,0,0,air=1 pad=0
151.0,snapshot,,,,42,1,0,0,air=1 pad=0
152.0,snapshot,,,,42,1,0,0,air=1 pad=1
153.0,snapshot,,,,42,1,0,0,air=2 pad=1
154.0,snapshot,,,,42,1,0,0,air=2 pad=1
155.0,snapshot,,,,42,1,0,0,air=2 pad=1
156.0,snapshot,,,,42,1,0,0,air=2 pad=1
157.0,snapshot,,,,34,1,1,1,air=2 pad=1
158.0,snapshot,,,,28,1,1,1,air=2 pad=1
159.0,snapshot,,,,69,1,1,1,air=1 pad=0
160.0,snapshot,,,,63,1,1,1,air=1 pad=0
161.0,snapshot,,,,57,1,1,1,air=1 pad=0
162.0,snapshot,,,,50,1,1,1,air=1 pad=1
163.0,snapshot,,,,42,1,1,1,air=1 pad=1
164.0,snapshot,,,,33,1,1,1,air=1 pad=1
165.0,snapshot,,,,26,1,1,1,air=1 pad=1
166.0,snapshot,,,,16,1,1,1,air=1 pad=1
167.0,snapshot,,,,8,1,1,1,air=2 pad=1
168.0,snapshot,,,,4,1,1,1,air=2 pad=1
169.0,snapshot,,,,23,1,1,1,air=1 pad=0
170.0,snapshot,,,,19,1,1,1,air=1 pad=0
171.0,snapshot,,,,11,1,1,1,air=1 pad=0
172.0,snapshot,,,,2,1,1,1,air=1 pad=1
173.0,snapshot,,,,0,1,1,1,air=1 pad=1
174.0,snapshot,,,,0,1,1,1,air=2 pad=1
175.0,snapshot,,,,0,1,1,1,air=2 pad=1
176.0,snapshot,,,,0,0,1,0,air=3 pad=1
177.0,snapshot,,,,0,0,1,0,air=3 pad=1
178.0,snapshot,,,,0,0,1,0,air=3 pad=1
179.0,snapshot,,,,20,0,1,0,air=3 pad=0
180.0,snapshot,,,,20,0,1,0,air=3 pad=0
181.0,snapshot,,,,20,0,1,0,air=3 pad=0
182.0,snapshot,,,,18,1,1,1,air=3 pad=1
183.0,snapshot,,,,12,1,1,1,air=3 pad=1
184.0,snapshot,,,,6,1,1,1,air=3 pad=1
185.0,snapshot,,,,0,1,1,1,air=3 pad=1
186.0,snapshot,,,,0,1,1,1,air=3 pad=1
187.0,snapshot,,,,0,1,1,1,air=3 pad=1
188.0,snapshot,,,,0,1,1,1,air=3 pad=1
189.0,snapshot,,,,19,1,1,1,air=2 pad=0
190.0,snapshot,,,,9,1,1,1,air=2 pad=0
191.0,snapshot,,,,4,1,1,1,air=2 pad=0
192.0,snapshot,,,,0,1,1,1,air=2 pad=0
193.0,snapshot,,,,0,1,1,1,air=2 pad=1
194.0,snapshot,,,,0,1,1,1,air=2 pad=1
195.0,snapshot,,,,0,0,1,0,air=2 pad=1
196.0,snapshot,,,,0,0,1,0,air=2 pad=1
197.0,snapshot,,,,0,0,1,0,air=2 pad=1
198.0,snapshot,,,,0,0,1,0,air=3 pad=1
199.0,snapshot,,,,0,0,1,0,air=3 pad=1
200.0,snapshot,,,,30,0,1,0,air=2 pad=0
201.0,snapshot,,,,26,1,1,1,air=2 pad=0
202.0,snapshot,,,,13,1,1,1,air=2 pad=0
203.0,snapshot,,,,8,1,1,1,air=2 pad=1
204.0,snapshot,,,,0,1,1,1,air=2 pad=1
205.0,snapshot,,,,0,1,1,1,air=2 pad=1
206.0,snapshot,,,,0,1,1,1,air=2 pad=1
207.0,snapshot,,,,0,1,1,1,air=2 pad=1
208.0,snapshot,,,,0,1,1,1,air=2 pad=1
209.0,snapshot,,,,0,1,1,1,air=2 pad=1
210.0,snapshot,,,,40,1,1,1,air=1 pad=0
211.0,snapshot,,,,35,1,1,1,air=1 pad=0
212.0,snapshot,,,,27,1,1,1,air=1 pad=0
213.0,snapshot,,,,19,1,1,1,air=1 pad=1
214.0,snapshot,,,,10,1,1,1,air=1 pad=1
215.0,snapshot,,,,0,1,1,1,air=1 pad=1
216.0,snapshot,,,,0,1,1,1,air=1 pad=1
217.0,snapshot,,,,0,1,1,1,air=1 pad=1
218.0,snapshot,,,,0,1,1,1,air=2 pad=1
219.0,snapshot,,,,0,1,1,1,air=2 pad=1
220.0,snapshot,,,,31,1,1,1,air=2 pad=0
221.0,snapshot,,,,22,1,1,1,air=2 pad=0
222.0,snapshot,,,,12,1,1,1,air=2 pad=0
223.0,snapshot,,,,0,1,1,1,air=2 pad=1
224.0,snapshot,,,,0,1,1,1,air=2 pad=1
225.0,snapshot,,,,0,1,1,1,air=2 pad=1
226.0,snapshot,,,,0,1,1,1,air=2 pad=1
227.0,snapshot,,,,0,1,1,1,air=2 pad=1
228.0,snapshot,,,,0,1,1,1,air=2 pad=1
229.0,snapshot,,,,0,1,1,1,air=2 pad=1
230.0,snapshot,,,,21,1,1,1,air=1 pad=0
231.0,snapshot,,,,14,1,1,1,air=1 pad=0
232.0,snapshot,,,,7,1,1,1,air=1 pad=0
233.0,snapshot,,,,1,1,1,1,air=1 pad=1
234.0,snapshot,,,,0,1,1,1,air=2 pad=1
235.0,snapshot,,,,0,1,1,1,air=2 pad=1
236.0,snapshot,,,,0,1,1,1,air=3 pad=1
237.0,snapshot,,,,0,1,1,1,air=3 pad=1
238.0,snapshot,,,,0,1,1,1,air=3 pad=1
239.0,snapshot,,,,0,1,1,1,air=3 pad=1
240.0,snapshot,,,,26,1,1,1,air=2 pad=0
241.0,snapshot,,,,19,1,1,1,air=2 pad=0
242.0,snapshot,,,,11,1,1,1,air=2 pad=0
243.0,snapshot,,,,5,1,1,1,air=2 pad=0
244.0,snapshot,,,,0,1,1,1,air=3 pad=0
245.0,snapshot,,,,0,1,1,1,air=3 pad=0
246.0,snapshot,,,,0,1,1,1,air=3 pad=1
247.0,snapshot,,,,0,1,1,1,air=4 pad=1
248.0,snapshot,,,,0,1,1,1,air=4 pad=1
249.0,snapshot,,,,0,1,1,1,air=4 pad=1
250.0,snapshot,,,,0,1,1,1,air=4 pad=1
251.0,snapshot,,,,0,1,1,1,air=4 pad=1
252.0,snapshot,,,,0,1,1,1,air=4 pad=1
253.0,snapshot,,,,44,1,1,1,air=3 pad=0
254.0,snapshot,,,,33,1,1,1,air=3 pad=0
255.0,snapshot,,,,28,1,1,1,air=3 pad=0
256.0,snapshot,,,,13,1,1,1,air=3 pad=0
257.0,snapshot,,,,3,1,1,1,air=3 pad=0
258.0,snapshot,,,,0,1,1,1,air=3 pad=1
259.0,snapshot,,,,0,1,1,1,air=3 pad=1
260.0,snapshot,,,,0,1,1,1,air=3 pad=1
261.0,snapshot,,,,0,1,1,1,air=3 pad=1
262.0,snapshot,,,,0,1,1,1,air=3 pad=1
263.0,snapshot,,,,0,1,1,1,air=3 pad=1
264.0,snapshot,,,,0,1,1,1,air=3 pad=1
265.0,snapshot,,,,38,1,1,1,air=3 pad=0
266.0,snapshot,,,,34,1,1,1,air=3 pad=0
267.0,snapshot,,,,24,1,1,1,air=3 pad=0
268.0,snapshot,,,,18,1,1,1,air=3 pad=1
269.0,snapshot,,,,9,1,1,1,air=3 pad=1
270.0,snapshot,,,,0,1,1,1,air=3 pad=1
271.0,snapshot,,,,0,1,1,1,air=3 pad=1
272.0,snapshot,,,,0,1,1,1,air=3 pad=1
273.0,snapshot,,,,0,1,1,1,air=3 pad=1
274.0,snapshot,,,,0,1,1,1,air=3 pad=1
275.0,snapshot,,,,26,1,1,1,air=2 pad=0
276.0,snapshot,,,,16,1,1,1,air=2 pad=0
277.0,snapshot,,,,12,1,1,1,air=2 pad=0
278.0,snapshot,,,,4,1,1,1,air=2 pad=1
279.0,snapshot,,,,4,0,0,0,air=3 pad=1
280.0,snapshot,,,,4,0,0,0,air=3 pad=1
281.0,snapshot,,,,4,0,0,0,air=3 pad=1
282.0,snapshot,,,,4,0,0,0,air=3 pad=1
283.0,snapshot,,,,4,0,0,0,air=3 pad=1
284.0,snapshot,,,,4,1,0,0,air=3 pad=1
285.0,snapshot,,,,51,1,0,0,air=2 pad=0
286.0,snapshot,,,,51,1,0,0,air=2 pad=0
287.0,snapshot,,,,51,1,0,0,air=2 pad=0
288.0,snapshot,,,,51,1,0,0,air=2 pad=0
289.0,snapshot,,,,51,1,0,0,air=2 pad=1
290.0,snapshot,,,,44,1,1,1,air=2 pad=1
291.0,snapshot,,,,38,1,1,1,air=2 pad=1
292.0,snapshot,,,,30,1,1,1,air=3 pad=1
293.0,snapshot,,,,22,1,1,1,air=3 pad=1
294.0,snapshot,,,,14,1,1,1,air=3 pad=1
295.0,snapshot,,,,6,1,1,1,air=4 pad=1
296.0,snapshot,,,,55,1,1,1,air=3 pad=0
297.0,snapshot,,,,47,1,1,1,air=3 pad=0
298.0,snapshot,,,,40,1,1,1,air=3 pad=0
299.0,snapshot,,,,34,1,1,1,air=3 pad=0
300.0,snapshot,,,,28,1,1,1,air=3 pad=1
301.0,snapshot,,,,22,1,1,1,air=3 pad=1
302.0,snapshot,,,,19,1,1,1,air=3 pad=1
303.0,snapshot,,,,4,1,1,1,air=3 pad=1
304.0,snapshot,,,,0,1,1,1,air=3 pad=1
305.0,snapshot,,,,0,1,1,1,air=3 pad=1
306.0,snapshot,,,,0,1,1,1,air=3 pad=1
307.0,snapshot,,,,37,1,1,1,air=2 pad=0
308.0,snapshot,,,,27,1,1,1,air=2 pad=0
309.0,snapshot,,,,21,1,1,1,air=2 pad=0
310.0,snapshot,,,,12,1,1,1,air=2 pad=0
311.0,snapshot,,,,6,1,1,1,air=2 pad=0
312.0,snapshot,,,,0,1,1,1,air=2 pad=1
313.0,snapshot,,,,0,1,1,1,air=2 pad=1
314.0,snapshot,,,,0,1,1,1,air=2 pad=1
315.0,snapshot,,,,0,1,1,1,air=2 pad=1
316.0,snapshot,,,,0,1,1,1,air=2 pad=1
317.0,snapshot,,,,0,1,1,1,air=2 pad=1
318.0,snapshot,,,,0,1,1,1,air=2 pad=1
319.0,snapshot,,,,44,1,1,1,air=1 pad=0
320.0,snapshot,,,,37,1,1,1,air=1 pad=0
321.0,snapshot,,,,31,1,1,1,air=1 pad=0
322.0,snapshot,,,,26,1,1,1,air=1 pad=1
323.0,snapshot,,,,18,1,1,1,air=1 pad=1
324.0,snapshot,,,,12,1,1,1,air=1 pad=1
325.0,snapshot,,,,3,1,1,1,air=1 pad=1
326.0,snapshot,,,,0,1,1,1,air=1 pad=1
327.0,snapshot,,,,0,1,1,1,air=1 pad=1
328.0,snapshot,,,,0,1,1,1,air=1 pad=1
329.0,snapshot,,,,47,1,1,1,air=0 pad=0
330.0,snapshot,,,,39,1,1,1,air=0 pad=0
331.0,snapshot,,,,30,1,1,1,air=0 pad=0
332.0,snapshot,,,,21,1,1,1,air=0 pad=0
333.0,snapshot,,,,12,1,1,1,air=0 pad=0
334.0,snapshot,,,,5,1,1,1,air=0 pad=1
335.0,snapshot,,,,0,1,1,1,air=0 pad=1
336.0,snapshot,,,,0,1,1,1,air=0 pad=1
337.0,snapshot,,,,0,1,1,1,air=0 pad=1
338.0,snapshot,,,,0,1,1,1,air=0 pad=1
339.0,snapshot,,,,0,1,1,1,air=0 pad=1
340.0,snapshot,,,,0,1,1,1,air=0 pad=1
341.0,snapshot,,,,36,1,1,1,air=0 pad=0
342.0,snapshot,,,,32,1,1,1,air=0 pad=0
343.0,snapshot,,,,25,1,1,1,air=0 pad=0
344.0,snapshot,,,,17,1,1,1,air=0 pad=0
345.0,snapshot,,,,4,1,1,1,air=0 pad=0
346.0,snapshot,,,,0,1,1,1,air=0 pad=0
347.0,snapshot,,,,0,1,1,1,air=0 pad=0
348.0,snapshot,,,,0,1,1,1,air=0 pad=0
349.0,snapshot,,,,0,1,1,1,air=0 pad=1
350.0,snapshot,,,,0,1,1,1,air=0 pad=1
351.0,snapshot,,,,0,1,1,1,air=0 pad=1
352.0,snapshot,,,,0,1,1,1,air=0 pad=1
353.0,snapshot,,,,0,1,1,1,air=0 pad=1
354.0,snapshot,,,,0,1,1,1,air=0 pad=1
355.0,snapshot,,,,0,1,1,1,air=0 pad=1
356.0,snapshot,,,,54,1,1,1,air=0 pad=0
357.0,snapshot,,,,52,1,1,1,air=0 pad=0
358.0,snapshot,,,,46,1,0,0,air=0 pad=0
359.0,snapshot,,,,46,1,0,0,air=0 pad=0
360.0,snapshot,,,,46,1,0,0,air=0 pad=0
361.0,snapshot,,,,46,1,0,0,air=0 pad=0
362.0,snapshot,,,,46,1,0,0,air=0 pad=0
363.0,snapshot,,,,46,1,0,0,air=0 pad=0
364.0,snapshot,,,,46,1,0,0,air=0 pad=0
365.0,snapshot,,,,46,1,0,0,air=0 pad=0
366.0,snapshot,,,,46,1,0,0,air=0 pad=0
367.0,snapshot,,,,46,1,0,0,air=0 pad=0
368.0,snapshot,,,,46,1,0,0,air=0 pad=0
369.0,snapshot,,,,46,1,1,1,air=0 pad=0
370.0,snapshot,,,,39,1,1,1,air=0 pad=1
371.0,snapshot,,,,29,1,1,1,air=0 pad=1
372.0,snapshot,,,,22,1,1,1,air=0 pad=1
373.0,snapshot,,,,16,1,1,1,air=0 pad=1
374.0,snapshot,,,,15,1,0,0,air=0 pad=1
375.0,snapshot,,,,15,1,0,0,air=0 pad=1
376.0,snapshot,,,,15,1,0,0,air=0 pad=1
377.0,snapshot,,,,53,1,0,0,air=0 pad=0
378.0,snapshot,,,,53,1,0,0,air=0 pad=0
379.0,snapshot,,,,53,1,0,0,air=0 pad=0
380.0,snapshot,,,,53,1,0,0,air=0 pad=0
381.0,snapshot,,,,53,1,0,0,air=0 pad=0
382.0,snapshot,,,,53,1,1,1,air=0 pad=0
383.0,snapshot,,,,41,1,1,1,air=0 pad=0
384.0,snapshot,,,,37,1,1,1,air=0 pad=0
385.0,snapshot,,,,22,1,1,1,air=0 pad=0
386.0,snapshot,,,,17,1,1,1,air=0 pad=0
387.0,snapshot,,,,8,1,1,1,air=0 pad=0
388.0,snapshot,,,,0,1,1,1,air=0 pad=0
389.0,snapshot,,,,0,1,1,1,air=0 pad=0
390.0,snapshot,,,,0,0,1,0,air=0 pad=0
391.0,snapshot,,,,0,0,1,0,air=1 pad=0
392.0,snapshot,,,,0,0,1,0,air=2 pad=1
393.0,snapshot,,,,0,0,1,0,air=2 pad=1
394.0,snapshot,,,,0,0,1,0,air=2 pad=1
395.0,snapshot,,,,0,0,1,0,air=2 pad=1
396.0,snapshot,,,,0,0,1,0,air=2 pad=1
397.0,snapshot,,,,0,1,1,1,air=2 pad=1
398.0,snapshot,,,,0,1,1,1,air=2 pad=1
399.0,snapshot,,,,45,1,1,1,air=1 pad=0
400.0,snapshot,,,,39,1,1,1,air=1 pad=0
401.0,snapshot,,,,32,1,1,1,air=1 pad=0
402.0,snapshot,,,,23,1,1,1,air=1 pad=0
403.0,snapshot,,,,20,1,1,1,air=2 pad=0
404.0,snapshot,,,,13,1,1,1,air=2 pad=1
405.0,snapshot,,,,7,1,1,1,air=2 pad=1
406.0,snapshot,,,,0,1,1,1,air=3 pad=1
407.0,snapshot,,,,0,1,1,1,air=3 pad=1
408.0,snapshot,,,,0,1,1,1,air=3 pad=1
409.0,snapshot,,,,0,1,1,1,air=3 pad=1
410.0,snapshot,,,,0,1,1,1,air=3 pad=1
411.0,snapshot,,,,35,1,1,1,air=2 pad=0
412.0,snapshot,,,,24,1,1,1,air=2 pad=0
413.0,snapshot,,,,15,1,1,1,air=2 pad=0
414.0,snapshot,,,,3,1,1,1,air=2 pad=1
415.0,snapshot,,,,0,1,1,1,air=3 pad=1
416.0,snapshot,,,,0,1,1,1,air=3 pad=1
417.0,snapshot,,,,0,1,1,1,air=3 pad=1
418.0,snapshot,,,,0,1,1,1,air=3 pad=1
419.0,snapshot,,,,0,1,1,1,air=3 pad=1
420.0,snapshot,,,,0,1,1,1,air=3 pad=1
421.0,snapshot,,,,26,1,1,1,air=2 pad=0
422.0,snapshot,,,,17,1,1,1,air=2 pad=0
423.0,snapshot,,,,11,1,1,1,air=3 pad=0
424.0,snapshot,,,,9,1,1,1,air=3 pad=1
425.0,snapshot,,,,2,1,1,1,air=3 pad=1
426.0,snapshot,,,,0,1,1,1,air=3 pad=1
427.0,snapshot,,,,0,1,1,1,air=3 pad=1
428.0,snapshot,,,,0,1,1,1,air=3 pad=1
429.0,snapshot,,,,0,1,1,1,air=3 pad=1
430.0,snapshot,,,,0,1,1,1,air=4 pad=1
431.0,snapshot,,,,28,1,1,1,air=3 pad=0
432.0,snapshot,,,,22,1,1,1,air=3 pad=0
433.0,snapshot,,,,17,1,1,1,air=3 pad=0
434.0,snapshot,,,,6,1,1,1,air=3 pad=0
435.0,snapshot,,,,0,1,1,1,air=3 pad=1
436.0,snapshot,,,,0,1,1,1,air=3 pad=1
437.0,snapshot,,,,0,1,1,1,air=3 pad=1
438.0,snapshot,,,,0,1,1,1,air=3 pad=1
439.0,snapshot,,,,0,1,1,1,air=3 pad=1
440.0,snapshot,,,,0,1,1,1,air=3 pad=1
441.0,snapshot,,,,0,1,1,1,air=3 pad=1
442.0,snapshot,,,,48,1,1,1,air=2 pad=0
443.0,snapshot,,,,38,1,1,1,air=2 pad=0
444.0,snapshot,,,,26,1,1,1,air=2 pad=0
445.0,snapshot,,,,21,1,1,1,air=2 pad=0
446.0,snapshot,,,,15,1,1,1,air=2 pad=1
447.0,snapshot,,,,6,1,1,1,air=2 pad=1
448.0,snapshot,,,,0,1,1,1,air=2 pad=1
449.0,snapshot,,,,0,1,1,1,air=2 pad=1
450.0,snapshot,,,,0,1,1,1,air=2 pad=1
451.0,snapshot,,,,0,1,1,1,air=2 pad=1
452.0,snapshot,,,,0,1,1,1,air=2 pad=1
453.0,snapshot,,,,39,1,1,1,air=2 pad=0
454.0,snapshot,,,,32,1,1,1,air=2 pad=0
455.0,snapshot,,,,23,1,1,1,air=2 pad=1
456.0,snapshot,,,,13,1,1,1,air=2 pad=1
457.0,snapshot,,,,5,1,1,1,air=2 pad=1
458.0,snapshot,,,,0,1,1,1,air=2 pad=1
459.0,snapshot,,,,0,1,1,1,air=2 pad=1
460.0,snapshot,,,,0,1,1,1,air=2 pad=1
461.0,snapshot,,,,0,1,1,1,air=3 pad=1
462.0,snapshot,,,,41,0,1,0,air=2 pad=0
463.0,snapshot,,,,41,0,1,0,air=2 pad=0
464.0,snapshot,,,,41,0,1,0,air=2 pad=0
465.0,snapshot,,,,41,0,1,0,air=2 pad=0
466.0,snapshot,,,,41,0,1,0,air=2 pad=1
467.0,snapshot,,,,38,1,1,1,air=2 pad=1
468.0,snapshot,,,,32,1,1,1,air=2 pad=1
469.0,snapshot,,,,25,1,1,1,air=2 pad=1
470.0,snapshot,,,,21,1,1,1,air=2 pad=1
471.0,snapshot,,,,18,1,1,1,air=2 pad=1
472.0,snapshot,,,,9,1,1,1,air=2 pad=1
473.0,snapshot,,,,56,1,1,1,air=1 pad=0
474.0,snapshot,,,,49,1,0,0,air=1 pad=1
475.0,snapshot,,,,49,1,0,0,air=1 pad=1
476.0,snapshot,,,,49,1,0,0,air=1 pad=1
477.0,snapshot,,,,49,1,0,0,air=1 pad=1
478.0,snapshot,,,,49,1,0,0,air=1 pad=1
479.0,snapshot,,,,49,1,0,0,air=1 pad=1
480.0,snapshot,,,,49,1,0,0,air=1 pad=1
